touchpoint_id,advertiser_id,rep_id,touchpoint_type,occurred_at,notes
tp_0817,adv_s,rep_06,call,2025-10-28 08:50:00,Client pushed back on pricing during spring push planning discussion
tp_0818,adv_g,rep_01,email,2025-10-28 10:45:00,No update
tp_0819,adv_d,rep_02,email,2025-10-28 15:15:00,Client pushed back on pricing during at-risk account review discussion
tp_0820,adv_o,rep_03,call,2025-10-29 11:30:00,Advertiser expanded scope of discovery placement walkthrough to include additional markets
tp_0821,adv_j,rep_01,call,2025-10-31 09:45:00,	
tp_0822,adv_l,rep_05,email,2025-10-31 13:30:00,"Left voicemail regarding Q3 budget planning, awaiting callback"
tp_0823,adv_j,rep_01,call,2025-11-01 14:50:00,"Reviewed contract terms tied to Champions League placement, legal reviewing redlines"
tp_0824,adv_m,rep_06,email,2025-11-02 14:05:00,Rescheduled recipe series sponsorship meeting due to client conflict
tp_0825,adv_q,rep_08,email,2025-11-02 17:30:00,Rescheduled programmatic pilot discussion meeting due to client conflict
tp_0826,adv_d,rep_04,call,2025-11-02 18:45:00,Great meeting - advertiser committed to renewing after Q3 budget planning review
tp_0827,adv_d,rep_05,call,2025-11-04 13:05:00,Discussed Q1 awareness campaign with client
tp_0828,adv_a,rep_01,demo,2025-11-04 16:30:00,None.
tp_0829,adv_m,rep_06,meeting,2025-11-05 08:00:00,Not applicable
tp_0830,adv_r,rep_01,email,2025-11-05 15:10:00,n/a.
tp_0831,adv_o,rep_02,meeting,2025-11-06 09:10:00,test.
tp_0832,adv_l,rep_05,call,2025-11-07 07:50:00,tbd.
tp_0833,adv_o,rep_03,email,2025-11-07 09:50:00,"Discussed CTV inventory pitch - no major concerns, moving forward as planned"
tp_0834,adv_j,rep_01,email,2025-11-07 11:05:00,Sent updated deck covering recipe series sponsorship to stakeholders
tp_0835,adv_h,rep_06,email,2025-11-08 15:10:00,Rescheduled podcast series onboarding meeting due to client conflict
tp_0836,adv_l,rep_05,meeting,2025-11-09 10:10:00,
tp_0837,adv_t,rep_06,call,2025-11-09 12:30:00,Kickoff call for mid-flight performance summary
tp_0838,adv_p,rep_05,call,2025-11-11 13:20:00,"Advertiser expanded scope of impression dashboard walkthrough to include additional markets

Best,
J."
tp_0839,adv_t,rep_02,call,2025-11-13 14:05:00,"Discussed CTV inventory pitch - no major concerns, moving forward as planned"
tp_0840,adv_t,rep_06,email,2025-11-14 14:50:00,Advertiser expanded scope of CTV inventory pitch to include additional markets
tp_0841,adv_o,rep_02,call,2025-11-14 16:20:00,
tp_0842,adv_l,rep_05,email,2025-11-14 18:45:00,Great meeting - advertiser committed to renewing after creative refresh request review
tp_0843,adv_b,rep_04,meeting,2025-11-15 17:45:00,"Reviewed contract terms tied to Champions League placement, legal reviewing redlines"
tp_0844,adv_h,rep_04,email,2025-11-16 15:15:00,  test  
tp_0845,adv_q,rep_08,call,2025-11-17 12:00:00,Advertiser expanded scope of discovery placement walkthrough to include additional markets
tp_0846,adv_s,rep_05,demo,2025-11-18 12:10:00,"CTV inventory pitch - client is interested, sending proposal next week"
tp_0847,adv_i,rep_04,call,2025-11-20 07:10:00,FOLLOW UP ASAP - CLIENT ESCALATED TO VP LEVEL
tp_0848,adv_h,rep_04,email,2025-11-20 08:45:00,Kickoff call for pricing negotiation
tp_0849,adv_d,rep_05,email,2025-11-21 08:20:00,"Discussed audience segment review - no major concerns, moving forward as planned"
tp_0850,adv_c,rep_02,demo,2025-11-21 16:00:00,"Advertiser expanded scope of discovery placement walkthrough to include additional markets

Get Outlook for iOS"
tp_0851,adv_t,rep_05,call,2025-11-22 15:10:00,Kickoff call for holiday campaign brief
tp_0852,adv_o,rep_03,meeting,2025-11-23 09:15:00,Check-in call
tp_0853,adv_i,rep_07,call,2025-11-23 13:50:00,Advertiser asked for case studies related to attribution report walkthrough
tp_0854,adv_i,rep_02,email,2025-11-24 09:05:00,Y.
tp_0855,adv_n,rep_02,email,2025-11-25 16:15:00,Great meeting - advertiser committed to renewing after at-risk account review review
tp_0856,adv_i,rep_07,demo,2025-11-26 08:10:00,"Flagged concerns about Q2 renewal performance, escalating internally"
tp_0857,adv_s,rep_07,call,2025-11-27 08:45:00,Client pushed back on pricing during Q4 upsell conversation discussion
tp_0858,adv_l,rep_02,email,2025-11-27 13:15:00,"holiday campaign brief - client is interested, sending proposal next week"
tp_0859,adv_i,rep_02,call,2025-11-27 14:00:00,Advertiser asked for case studies related to Q4 upsell conversation
tp_0860,adv_j,rep_01,email,2025-11-28 09:00:00,Advertiser asked for case studies related to discovery placement walkthrough
tp_0861,adv_o,rep_03,email,2025-11-28 12:20:00,Advertiser asked for case studies related to brand values campaign brief
tp_0862,adv_j,rep_01,email,2025-11-28 13:20:00,"Follow-up on Champions League placement, client had questions about timeline"
tp_0863,adv_c,rep_02,call,2025-11-29 09:10:00,"Reviewed contract terms tied to impression dashboard walkthrough, legal reviewing redlines"
tp_0864,adv_q,rep_08,email,2025-11-29 15:10:00,Kickoff call for pricing negotiation
tp_0865,adv_o,rep_03,demo,2025-11-30 07:05:00,Advertiser asked for case studies related to quarterly business review
tp_0866,adv_l,rep_05,demo,2025-11-30 08:10:00,"Sent updated deck covering Q4 upsell conversation to stakeholders

Thanks,
Alex"
tp_0867,adv_o,rep_03,email,2025-12-01 17:50:00,"Reviewed contract terms tied to Champions League placement, legal reviewing redlines"
tp_0868,adv_r,rep_01,meeting,2025-12-02 08:15:00,"Flagged concerns about impression dashboard walkthrough performance, escalating internally"
tp_0869,adv_r,rep_01,email,2025-12-02 11:45:00,"Reviewed Q3 budget planning results, positive feedback from advertiser"
tp_0870,adv_a,rep_01,call,2025-12-02 12:00:00,null
tp_0871,adv_f,rep_04,email,2025-12-02 14:50:00,"Discussed Q3 budget planning - no major concerns, moving forward as planned

Get Outlook for iOS"
tp_0872,adv_j,rep_01,email,2025-12-04 10:10:00,"Great meeting - advertiser committed to renewing after Q2 renewal review

Thanks,
Alex"
tp_0873,adv_d,rep_02,call,2025-12-04 14:05:00,	TBD	
tp_0874,adv_a,rep_01,meeting,2025-12-05 07:05:00,No notes field filled originally; adding context now: client is happy
tp_0875,adv_l,rep_02,email,2025-12-06 07:00:00,Client pushed back on pricing during Q4 upsell conversation discussion
tp_0876,adv_g,rep_01,email,2025-12-06 07:10:00,Client pushed back on pricing during newsletter renewal discussion
tp_0877,adv_j,rep_07,call,2025-12-06 11:10:00,tbd.
tp_0878,adv_s,rep_06,meeting,2025-12-06 14:45:00,
tp_0879,adv_o,rep_03,email,2025-12-07 09:30:00,"Discussed social media bundle upsell with client

Sent from my iPhone"
tp_0880,adv_o,rep_02,meeting,2025-12-07 11:20:00,Rescheduled programmatic pilot discussion meeting due to client conflict
tp_0881,adv_k,rep_07,email,2025-12-07 14:45:00,"Follow-up on Q4 upsell conversation, client had questions about timeline"
tp_0882,adv_s,rep_07,meeting,2025-12-07 17:45:00,
tp_0883,adv_m,rep_06,email,2025-12-07 18:05:00,Advertiser expanded scope of pricing negotiation to include additional markets
tp_0884,adv_l,rep_02,call,2025-12-08 09:00:00,Walked client through social media bundle upsell
tp_0885,adv_j,rep_01,call,2025-12-11 13:00:00,"Client requested changes to contract renewal terms, will revise and resend

Best,
J."
tp_0886,adv_l,rep_05,meeting,2025-12-11 17:30:00,Client's marketing director joined call to discuss creative refresh request
tp_0887,adv_a,rep_01,call,2025-12-14 11:10:00,"impression dashboard walkthrough - client is interested, sending proposal next week"
tp_0888,adv_m,rep_06,email,2025-12-15 09:10:00, NA 
tp_0889,adv_i,rep_02,meeting,2025-12-15 12:05:00,"Reviewed at-risk account review results, positive feedback from advertiser"
tp_0890,adv_t,rep_05,email,2025-12-15 13:15:00,Status update call
tp_0891,adv_k,rep_07,email,2025-12-18 16:05:00,Scheduled follow-up meeting to continue holiday campaign brief conversation
tp_0892,adv_l,rep_05,meeting,2025-12-19 08:00:00,"Discussed budget, timeline, creative assets, and renewal terms with client"
tp_0893,adv_h,rep_07,email,2025-12-20 09:05:00,Client pushed back on pricing during influencer partnership pitch discussion
tp_0894,adv_d,rep_05,call,2025-12-20 11:30:00,
tp_0895,adv_b,rep_02,call,2025-12-20 14:20:00,"Reviewed pricing negotiation results, positive feedback from advertiser"
tp_0896,adv_c,rep_02,call,2025-12-21 08:50:00,Sent Q1 awareness campaign details via email
tp_0897,adv_o,rep_03,call,2025-12-22 11:15:00,Rescheduled mid-flight performance summary meeting due to client conflict
tp_0898,adv_k,rep_07,demo,2025-12-22 17:15:00,"Left voicemail regarding mid-flight performance summary, awaiting callback"
tp_0899,adv_c,rep_02,demo,2025-12-23 13:45:00,"Follow-up on attribution report walkthrough, client had questions about timeline"
tp_0900,adv_g,rep_01,meeting,2025-12-27 08:20:00,"contract renewal terms - client is interested, sending proposal next week"
tp_0901,adv_t,rep_06,call,2025-12-27 12:15:00,"Client requested changes to brand values campaign brief, will revise and resend"
tp_0902,adv_s,rep_05,email,2025-12-27 15:50:00,None.
tp_0903,adv_t,rep_05,email,2025-12-29 11:45:00,Advertiser asked for case studies related to podcast series onboarding
tp_0904,adv_s,rep_06,demo,2025-12-29 14:10:00,Walked client through programmatic pilot discussion
tp_0905,adv_q,rep_08,call,2025-12-29 15:20:00,none!
tp_0906,adv_o,rep_03,call,2025-12-29 16:50:00,"Covered pricing, placement options, flight dates, and reporting cadence"
tp_0907,adv_t,rep_06,demo,2025-12-31 08:15:00,0
tp_0908,adv_h,rep_04,email,2025-12-31 12:50:00,No comment
tp_0909,adv_s,rep_06,call,2026-01-01 13:15:00,Scheduled follow-up meeting to continue newsletter renewal conversation
tp_0910,adv_q,rep_08,call,2026-01-03 13:30:00,NULL
tp_0911,adv_k,rep_07,meeting,2026-01-03 17:30:00,None.
tp_0912,adv_h,rep_06,call,2026-01-04 16:50:00,Sent influencer partnership pitch details via email
tp_0913,adv_g,rep_01,email,2026-01-04 18:50:00,FOLLOW UP ASAP - CLIENT ESCALATED TO VP LEVEL
tp_0914,adv_b,rep_04,demo,2026-01-05 08:10:00,
tp_0915,adv_i,rep_04,call,2026-01-08 11:10:00,"Flagged concerns about quarterly business review performance, escalating internally"
tp_0916,adv_l,rep_02,email,2026-01-08 11:15:00,"Follow-up on newsletter renewal, client had questions about timeline"
tp_0917,adv_o,rep_03,demo,2026-01-08 14:45:00,
tp_0918,adv_t,rep_05,email,2026-01-09 10:50:00,URGENT: CLIENT WANTS TO CANCEL CONTRACT IMMEDIATELY
tp_0919,adv_t,rep_05,meeting,2026-01-09 14:30:00,Advertiser asked for case studies related to newsletter renewal
tp_0920,adv_l,rep_05,demo,2026-01-11 11:00:00,"Left voicemail regarding recipe series sponsorship, awaiting callback"
tp_0921,adv_l,rep_02,email,2026-01-11 13:45:00,URGENT: CLIENT WANTS TO CANCEL CONTRACT IMMEDIATELY
tp_0922,adv_s,rep_07,email,2026-01-11 14:50:00,"quarterly business review - client is interested, sending proposal next week"
tp_0923,adv_q,rep_08,demo,2026-01-12 08:15:00,Scheduled follow-up meeting to continue holiday campaign brief conversation
tp_0924,adv_o,rep_03,call,2026-01-13 17:10:00,Sent recipe series sponsorship details via email
tp_0925,adv_c,rep_02,email,2026-01-14 09:45:00,Advertiser asked for case studies related to audience segment review
tp_0926,adv_o,rep_03,call,2026-01-14 16:20:00,FOLLOW UP ASAP - CLIENT ESCALATED TO VP LEVEL
tp_0927,adv_d,rep_05,call,2026-01-14 17:10:00,	
tp_0928,adv_m,rep_06,call,2026-01-15 07:05:00,Scheduled follow-up meeting to continue newsletter renewal conversation
tp_0929,adv_l,rep_02,demo,2026-01-15 10:20:00,"Reviewed Q3 budget planning results, positive feedback from advertiser"
tp_0930,adv_m,rep_06,call,2026-01-17 09:00:00,Sent programmatic pilot discussion details via email
tp_0931,adv_h,rep_07,call,2026-01-17 09:30:00,"Left voicemail regarding newsletter renewal, awaiting callback"
tp_0932,adv_i,rep_04,demo,2026-01-17 13:30:00,"Client requested changes to Champions League placement, will revise and resend"
tp_0933,adv_j,rep_01,meeting,2026-01-18 12:00:00,"Reviewed programmatic pilot discussion results, positive feedback from advertiser

Sent from my iPhone"
tp_0934,adv_j,rep_07,email,2026-01-19 13:50:00,"Notes from meeting:
Client happy with results.
Wants to expand campaign."
tp_0935,adv_l,rep_05,email,2026-01-20 11:10:00,Scheduled follow-up meeting to continue impression dashboard walkthrough conversation
tp_0936,adv_h,rep_07,call,2026-01-20 12:10:00,Rescheduled podcast series onboarding meeting due to client conflict
tp_0937,adv_l,rep_05,meeting,2026-01-21 17:05:00,"Left voicemail regarding quarterly business review, awaiting callback"
tp_0938,adv_m,rep_06,email,2026-01-22 08:15:00,Client pushed back on pricing during brand values campaign brief discussion
tp_0939,adv_p,rep_07,call,2026-01-22 10:10:00,Réunion avec le client à propos du renouvellement
tp_0940,adv_p,rep_07,call,2026-01-23 10:15:00,"Follow-up on CTV inventory pitch, client had questions about timeline"
tp_0941,adv_j,rep_01,call,2026-01-24 07:15:00,Rescheduled co-op marketing funds meeting due to client conflict
tp_0942,adv_l,rep_02,call,2026-01-24 14:05:00,"Follow-up on attribution report walkthrough, client had questions about timeline"
tp_0943,adv_l,rep_02,meeting,2026-01-26 09:50:00,.
tp_0944,adv_j,rep_01,meeting,2026-01-28 14:30:00,Discussed podcast series onboarding with client
tp_0945,adv_r,rep_02,call,2026-01-29 09:05:00, 
tp_0946,adv_c,rep_02,call,2026-01-30 15:10:00,Advertiser expanded scope of discovery placement walkthrough to include additional markets
tp_0947,adv_s,rep_07,call,2026-02-01 16:50:00,Scheduled follow-up meeting to continue audience segment review conversation
tp_0948,adv_o,rep_03,email,2026-02-02 11:00:00,Client pushed back on pricing during newsletter renewal discussion
tp_0949,adv_c,rep_02,meeting,2026-02-02 14:20:00,Scheduled follow-up meeting to continue influencer partnership pitch conversation
tp_0950,adv_o,rep_02,call,2026-02-02 17:20:00,
tp_0951,adv_q,rep_08,demo,2026-02-04 16:00:00,Sent updated deck covering Champions League placement to stakeholders
tp_0952,adv_e,rep_01,email,2026-02-05 14:15:00,Client's marketing director joined call to discuss influencer partnership pitch
tp_0953,adv_a,rep_01,meeting,2026-02-06 09:15:00,"influencer partnership pitch - client is interested, sending proposal next week"
tp_0954,adv_l,rep_02,call,2026-02-07 16:10:00,"Rescheduled holiday campaign brief meeting due to client conflict

Thanks,
Alex"
tp_0955,adv_o,rep_03,call,2026-02-09 15:15:00,"Flagged concerns about holiday campaign brief performance, escalating internally"
tp_0956,adv_s,rep_06,demo,2026-02-09 15:45:00,"Discussed mid-flight performance summary - no major concerns, moving forward as planned"
tp_0957,adv_s,rep_06,email,2026-02-11 13:30:00,"Left voicemail regarding new product launch tie-in, awaiting callback"
tp_0958,adv_o,rep_03,call,2026-02-12 08:00:00,Client's marketing director joined call to discuss brand values campaign brief
tp_0959,adv_s,rep_06,meeting,2026-02-12 08:05:00,Walked client through quarterly business review
tp_0960,adv_o,rep_03,call,2026-02-12 14:10:00,"Covered pricing, placement options, flight dates, and reporting cadence"
tp_0961,adv_h,rep_07,meeting,2026-02-12 18:10:00,"Left voicemail regarding Q3 budget planning, awaiting callback"
tp_0962,adv_r,rep_02,call,2026-02-13 17:45:00,Client's marketing director joined call to discuss impression dashboard walkthrough
tp_0963,adv_p,rep_07,call,2026-02-17 11:15:00, None 
tp_0964,adv_d,rep_05,email,2026-02-17 16:50:00,"Reviewed contract terms tied to attribution report walkthrough, legal reviewing redlines"
tp_0965,adv_d,rep_05,call,2026-02-17 17:05:00,"Discussed holiday campaign brief - no major concerns, moving forward as planned"
tp_0966,adv_h,rep_07,call,2026-02-18 12:15:00,"Client requested changes to CTV inventory pitch, will revise and resend"
tp_0967,adv_h,rep_07,email,2026-02-18 16:15:00,Great meeting - advertiser committed to renewing after mid-flight performance summary review
tp_0968,adv_r,rep_01,meeting,2026-02-20 15:10:00,"programmatic pilot discussion - client is interested, sending proposal next week"
tp_0969,adv_t,rep_06,meeting,2026-02-20 16:15:00,Client pushed back on pricing during Champions League placement discussion
tp_0970,adv_r,rep_02,meeting,2026-02-21 07:45:00,?
tp_0971,adv_h,rep_07,call,2026-02-21 07:45:00,"Follow-up on Q3 budget planning, client had questions about timeline

--
Sent via mobile"
tp_0972,adv_t,rep_06,email,2026-02-21 08:50:00,
tp_0973,adv_s,rep_05,call,2026-02-21 09:50:00,   
tp_0974,adv_m,rep_06,email,2026-02-23 13:20:00,Scheduled follow-up meeting to continue creative refresh request conversation
tp_0975,adv_q,rep_08,meeting,2026-02-23 17:10:00,Rescheduled podcast series onboarding meeting due to client conflict
tp_0976,adv_t,rep_05,call,2026-02-24 10:15:00,Kickoff call for Q3 budget planning
tp_0977,adv_d,rep_05,email,2026-02-24 16:00:00,"Flagged concerns about contract renewal terms performance, escalating internally

Thanks,
Alex"
tp_0978,adv_r,rep_01,meeting,2026-02-24 17:45:00,Client's marketing director joined call to discuss Q3 budget planning
tp_0979,adv_h,rep_07,demo,2026-02-25 15:00:00,"Reviewed contract renewal terms results, positive feedback from advertiser"
tp_0980,adv_s,rep_05,meeting,2026-02-25 17:10:00,Client pushed back on pricing during influencer partnership pitch discussion
tp_0981,adv_n,rep_02,call,2026-02-27 09:10:00,Walked client through pricing negotiation
tp_0982,adv_t,rep_02,call,2026-02-28 18:10:00,Client pushed back on pricing during contract renewal terms discussion
tp_0983,adv_o,rep_03,meeting,2026-03-02 17:15:00,"Left voicemail regarding newsletter renewal, awaiting callback"
tp_0984,adv_h,rep_07,call,2026-03-02 17:30:00,"Left voicemail regarding co-op marketing funds, awaiting callback"
tp_0985,adv_j,rep_01,email,2026-03-03 09:10:00,"Follow-up on Q3 budget planning, client had questions about timeline"
tp_0986,adv_p,rep_05,meeting,2026-03-06 14:00:00,No
tp_0987,adv_d,rep_05,meeting,2026-03-06 16:05:00,n/a.
tp_0988,adv_k,rep_07,call,2026-03-07 11:15:00,Sent podcast series onboarding details via email
tp_0989,adv_m,rep_06,call,2026-03-09 07:30:00,Walked client through at-risk account review
tp_0990,adv_p,rep_05,meeting,2026-03-10 08:20:00,Sent mid-flight performance summary details via email
tp_0991,adv_j,rep_01,email,2026-03-11 13:05:00,Yep
tp_0992,adv_j,rep_05,email,2026-03-11 18:30:00,Advertiser expanded scope of recipe series sponsorship to include additional markets
tp_0993,adv_p,rep_07,email,2026-03-12 11:30:00,Walked client through newsletter renewal
tp_0994,adv_m,rep_06,email,2026-03-13 18:50:00,N/A - see CRM attachment for full call summary and next steps
tp_0995,adv_i,rep_07,meeting,2026-03-14 10:15:00,"Flagged concerns about creative refresh request performance, escalating internally"
tp_0996,adv_l,rep_05,meeting,2026-03-14 11:15:00,"Notes: n/a for this call, but discussed Q3 pricing at length"
tp_0997,adv_t,rep_06,call,2026-03-14 14:05:00,"Left voicemail regarding attribution report walkthrough, awaiting callback"
tp_0998,adv_l,rep_02,call,2026-03-15 12:00:00,Discussed Q1 awareness campaign with client
tp_0999,adv_h,rep_07,call,2026-03-15 13:30:00,Rescheduled CTV inventory pitch meeting due to client conflict
tp_1000,adv_a,rep_01,call,2026-03-17 18:05:00,-
tp_1001,adv_d,rep_02,call,2026-03-18 16:00:00,Rescheduled Champions League placement meeting due to client conflict
tp_1002,adv_r,rep_01,call,2026-03-18 17:15:00,Scheduled follow-up meeting to continue attribution report walkthrough conversation
tp_1003,adv_l,rep_05,demo,2026-03-18 17:30:00,None.
tp_1004,adv_h,rep_06,call,2026-03-20 11:15:00,Advertiser asked for case studies related to impression dashboard walkthrough
tp_1005,adv_h,rep_07,call,2026-03-20 12:05:00,Scheduled follow-up meeting to continue co-op marketing funds conversation
tp_1006,adv_l,rep_05,email,2026-03-21 12:45:00,Sent Q2 renewal details via email
tp_1007,adv_k,rep_07,meeting,2026-03-21 16:20:00,"Discussed attribution report walkthrough - no major concerns, moving forward as planned"
tp_1008,adv_d,rep_04,email,2026-03-21 18:00:00,"Reviewed attribution report walkthrough results, positive feedback from advertiser"
tp_1009,adv_p,rep_07,call,2026-03-22 14:10:00,"Discussed programmatic pilot discussion - no major concerns, moving forward as planned"
tp_1010,adv_p,rep_07,email,2026-03-23 10:00:00,"Flagged concerns about Q4 upsell conversation performance, escalating internally"
tp_1011,adv_q,rep_08,call,2026-03-24 09:10:00,None
tp_1012,adv_l,rep_05,email,2026-03-24 11:05:00,Advertiser asked for case studies related to discovery placement walkthrough
tp_1013,adv_l,rep_02,email,2026-03-24 16:10:00,Client pushed back on pricing during podcast series onboarding discussion
tp_1014,adv_p,rep_07,email,2026-03-24 17:10:00,Discussed video series kickoff with client
tp_1015,adv_s,rep_06,call,2026-03-26 15:20:00,Advertiser asked for case studies related to pricing negotiation
tp_1016,adv_b,rep_02,call,2026-03-26 16:00:00,Discussed recipe series sponsorship with client
tp_1017,adv_t,rep_05,meeting,2026-03-27 17:10:00,0
tp_1018,adv_l,rep_05,email,2026-03-28 18:20:00,  test  
tp_1019,adv_f,rep_04,meeting,2026-03-29 12:45:00,Client pushed back on pricing during impression dashboard walkthrough discussion
tp_1020,adv_q,rep_08,call,2026-03-29 16:50:00,.
tp_1021,adv_s,rep_07,demo,2026-03-31 13:20:00,Walked client through recipe series sponsorship
tp_1022,adv_m,rep_06,email,2026-04-02 14:10:00,"Reviewed video series kickoff results, positive feedback from advertiser"
tp_1023,adv_j,rep_05,call,2026-04-03 09:05:00,"Follow-up on video series kickoff, client had questions about timeline"
tp_1024,adv_r,rep_04,meeting,2026-04-03 10:05:00,Client pushed back on pricing during CTV inventory pitch discussion
tp_1025,adv_s,rep_06,call,2026-04-04 18:15:00,Advertiser expanded scope of influencer partnership pitch to include additional markets
tp_1026,adv_j,rep_07,meeting,2026-04-05 09:30:00,URGENT: CLIENT WANTS TO CANCEL CONTRACT IMMEDIATELY
tp_1027,adv_o,rep_03,meeting,2026-04-05 13:50:00,"Reviewed contract terms tied to at-risk account review, legal reviewing redlines"
tp_1028,adv_s,rep_06,email,2026-04-06 08:30:00,Rescheduled Q4 upsell conversation meeting due to client conflict
tp_1029,adv_r,rep_01,meeting,2026-04-06 12:30:00,"Client requested changes to influencer partnership pitch, will revise and resend"
tp_1030,adv_s,rep_06,email,2026-04-06 15:30:00,No notes
tp_1031,adv_a,rep_01,email,2026-04-06 17:00:00,Walked client through co-op marketing funds
tp_1032,adv_t,rep_06,demo,2026-04-07 07:15:00,"Client requested changes to Q3 budget planning, will revise and resend"
tp_1033,adv_j,rep_01,call,2026-04-07 10:10:00,None.
tp_1034,adv_i,rep_07,meeting,2026-04-08 08:05:00,Client pushed back on pricing during recipe series sponsorship discussion
tp_1035,adv_o,rep_03,call,2026-04-08 18:00:00,0
tp_1036,adv_j,rep_07,call,2026-04-09 14:20:00,
tp_1037,adv_d,rep_05,email,2026-04-11 09:00:00,Walked client through mid-flight performance summary
tp_1038,adv_p,rep_07,call,2026-04-11 14:00:00,"Notes: n/a for this call, but discussed Q3 pricing at length"
tp_1039,adv_p,rep_05,email,2026-04-12 11:10:00,"Reviewed contract terms tied to newsletter renewal, legal reviewing redlines"
tp_1040,adv_l,rep_05,meeting,2026-04-12 16:45:00,
tp_1041,adv_c,rep_02,email,2026-04-13 14:05:00,Walked client through mid-flight performance summary
tp_1042,adv_a,rep_01,call,2026-04-15 08:10:00,"creative refresh request - client is interested, sending proposal next week"
tp_1043,adv_a,rep_01,call,2026-04-16 14:30:00,"Client requested changes to video series kickoff, will revise and resend

Get Outlook for iOS"
tp_1044,adv_p,rep_07,email,2026-04-17 08:05:00,Discussed video series kickoff with client
tp_1045,adv_t,rep_05,call,2026-04-20 11:10:00,
tp_1046,adv_o,rep_03,meeting,2026-04-20 12:05:00,Advertiser asked for case studies related to video series kickoff
tp_1047,adv_s,rep_07,email,2026-04-22 11:15:00,Advertiser expanded scope of programmatic pilot discussion to include additional markets
tp_1048,adv_q,rep_08,email,2026-04-22 11:20:00,Kickoff call for video series kickoff
tp_1049,adv_j,rep_01,meeting,2026-04-22 17:10:00,"Covered pricing, placement options, flight dates, and reporting cadence"
tp_1050,adv_c,rep_02,call,2026-04-22 17:30:00,"Reviewed contract terms tied to Q1 awareness campaign, legal reviewing redlines"
tp_1051,adv_s,rep_05,email,2026-04-23 11:15:00,Kickoff call for Champions League placement
tp_1052,adv_j,rep_01,email,2026-04-23 14:45:00,
tp_1053,adv_j,rep_01,call,2026-04-23 17:50:00,
tp_1054,adv_s,rep_06,call,2026-04-27 08:00:00,"Client requested changes to CTV inventory pitch, will revise and resend"
tp_1055,adv_m,rep_06,call,2026-04-28 13:15:00,"Left voicemail regarding video series kickoff, awaiting callback"
tp_1056,adv_d,rep_02,email,2026-04-29 15:15:00,Client pushed back on pricing during video series kickoff discussion
tp_1057,adv_t,rep_06,email,2026-04-29 16:20:00,
tp_1058,adv_r,rep_02,email,2026-04-30 08:50:00,"Reviewed contract terms tied to impression dashboard walkthrough, legal reviewing redlines"
tp_1059,adv_a,rep_01,call,2026-05-01 11:15:00,Discussed Q3 budget planning with client
tp_1060,adv_b,rep_04,meeting,2026-05-01 13:20:00,FOLLOW UP ASAP - CLIENT ESCALATED TO VP LEVEL
tp_1061,adv_t,rep_06,email,2026-05-02 07:30:00,"Reviewed contract terms tied to Q3 budget planning, legal reviewing redlines"
tp_1062,adv_l,rep_02,call,2026-05-03 13:00:00,yes
tp_1063,adv_s,rep_06,meeting,2026-05-03 17:30:00,"quarterly business review - client is interested, sending proposal next week"
tp_1064,adv_b,rep_04,email,2026-05-05 13:15:00,Kickoff call for holiday campaign brief
tp_1065,adv_k,rep_07,call,2026-05-05 16:50:00,12345
tp_1066,adv_j,rep_01,email,2026-05-06 07:00:00,Walked client through impression dashboard walkthrough
tp_1067,adv_a,rep_01,demo,2026-05-06 07:05:00,Advertiser asked for case studies related to podcast series onboarding
tp_1068,adv_l,rep_02,call,2026-05-06 16:30:00,meeting occurred
tp_1069,adv_h,rep_06,demo,2026-05-07 09:00:00,"holiday campaign brief - client is interested, sending proposal next week"
tp_1070,adv_o,rep_02,meeting,2026-05-09 09:00:00,Advertiser asked for case studies related to at-risk account review
tp_1071,adv_j,rep_05,call,2026-05-09 09:10:00,Scheduled follow-up meeting to continue pricing negotiation conversation
tp_1072,adv_j,rep_05,demo,2026-05-09 18:00:00,Hi
tp_1073,adv_g,rep_01,call,2026-05-16 08:20:00,"Follow-up on discovery placement walkthrough, client had questions about timeline"
tp_1074,adv_r,rep_04,call,2026-05-17 08:15:00,Discussed —important— deadline for co-op funds
tp_1075,adv_p,rep_07,meeting,2026-05-17 17:45:00,.
tp_1076,adv_o,rep_03,meeting,2026-05-17 18:15:00,Advertiser expanded scope of creative refresh request to include additional markets
tp_1077,adv_o,rep_02,email,2026-05-18 12:20:00,"Follow-up on recipe series sponsorship, client had questions about timeline"
tp_1078,adv_h,rep_07,meeting,2026-05-19 10:20:00,.
tp_1079,adv_o,rep_03,call,2026-05-22 11:00:00,Kickoff call for Q2 renewal
tp_1080,adv_m,rep_06,call,2026-05-23 08:10:00,??
tp_1081,adv_c,rep_02,call,2026-05-23 14:05:00,Great meeting - advertiser committed to renewing after CTV inventory pitch review
tp_1082,adv_s,rep_06,meeting,2026-05-23 18:05:00,"Discussed spring push planning - no major concerns, moving forward as planned"
tp_1083,adv_l,rep_02,meeting,2026-05-25 17:05:00,"Covered pricing, placement options, flight dates, and reporting cadence"
tp_1084,adv_h,rep_07,call,2026-05-28 08:00:00,Advertiser expanded scope of contract renewal terms to include additional markets
tp_1085,adv_h,rep_07,call,2026-05-28 17:00:00,URGENT: CLIENT WANTS TO CANCEL CONTRACT IMMEDIATELY
tp_1086,adv_i,rep_04,meeting,2026-05-30 10:05:00,
tp_1087,adv_l,rep_02,meeting,2026-05-30 15:45:00,Client's marketing director joined call to discuss podcast series onboarding
